"1863","156.52","1"
"1864","756.17","1"
"1880","814.02","1"
"1897","189.57","1"
"1898","308.87","1"
"1900","59.20","1"
"1908","47.42","1"
"1909","244.73","1"
"1914","326.40","1"
"1918","395.67","1"
"1923","0.55","1"
"1938","326.12","1"
"1950","231.78","1"
"1960","276.38","1"
"1977","1742.67","1"
"2003","1028.78","1"
"2014","114.67","1"
"2018","377.00","1"
"2019","40.35","1"
"2026","65.10","1"
"2051","161.57","1"
"2055","73.58","1"
"2060","22.50","1"
"2066","1085.98","1"
"2070","128.38","1"
"2073","467.53","1"
"2081","706.77","1"
"2084","89.80","1"
"2091","2655.62","1"
"2110","4.32","1"
"2112","3113.85","1"
"2113","43.52","1"
"2114","774.52","1"
"2130","92.05","1"
"2135","16.83","1"
"2190","419.65","1"
"2195","432.78","1"
"2213","38.28","1"
"2217","75.62","1"
"2218","1055.80","1"
"2222","12.60","1"
"2233","330.63","1"
"2236","27.48","1"
"2248","1780.48","1"
"2255","262.08","1"
"2256","41.97","1"
"2258","1085.82","1"
"2274","372.50","1"
"2275","0.25","1"
"2284","138.15","1"
"2290","220.47","1"
"2292","52.18","1"
"2295","52.10","1"
"2303","19.08","1"
"2304","195.35","1"
"2324","2078.42","1"
"2332","34.13","1"
"2359","26.23","1"
"2377","98.02","1"
"2385","378.20","1"
"2397","712.63","1"
"2398","368.95","1"
"2409","1706.30","1"
"2417","60.37","1"
"2429","16.12","1"
"2431","13.43","1"
"2437","72.22","1"
"2441","188.00","1"
"2495","125.53","1"
"2506","25.68","1"
"2529","84.67","1"
"2534","0.70","1"
"2546","479.87","1"
"2555","771.73","1"
"2591","1763.95","1"
"2620","89.60","1"
"2630","90.05","1"
"2636","1599.57","1"
"2650","30.20","1"
"2653","669.40","1"
"2663","117.20","1"
"2698","42.17","1"
"2702","0.45","1"
"2708","0.17","1"
"2719","49.20","1"
"2723","189.87","1"
"2725","152.65","1"
"2726","6.58","1"
"2731","508.50","1"
"2734","202.70","1"
"2737","680.57","1"
"2741","2.25","1"
"2764","39.22","1"
"2772","1272.78","1"
"2793","79.28","1"
"2811","3192.95","1"
"2813","17.35","1"
"2819","27.05","1"
"2824","40.68","1"
"2825","1.17","1"
"2827","1653.57","1"
"2831","40.18","1"
"2833","2.63","1"
"2840","1.12","1"
"2851","903.65","1"
"2866","1637.07","1"
"2881","1.20","1"
"2887","570.58","1"
"2894","0.75","1"
"2899","2030.10","1"
"2911","4.05","1"
"2917","1045.40","1"
"2925","15.30","1"
"2928","2.03","1"
"2933","45.95","1"
"2945","54.92","1"
"2950","0.13","1"
"2954","479.12","1"
"2967","0.43","1"
"2973","71.97","1"
"2978","234.60","1"
"2984","1015.27","1"
"2986","520.97","1"
"3034","2.18","1"
"3056","1.78","1"
"3062","42.23","1"
"3070","1406.58","1"
"3075","116.97","1"
"3080","248.97","1"
"3112","22.42","1"
"3115","72.75","1"
"3146","0.53","1"
"3161","114.78","1"
"3162","403.97","1"
"3188","644.20","1"
"3195","354.33","1"
"3213","525.12","1"
"3215","177.32","1"
"3219","314.35","1"
"3239","2335.58","1"
"3248","34.23","1"
"3256","360.45","1"
"3286","3.98","1"
"3291","1379.47","1"
"3292","57.95","1"
"3303","443.22","1"
"3338","1004.58","1"
"3393","10.17","1"
"3402","13.23","1"
"3406","16.73","1"
"3416","0.15","1"
"3419","1.27","1"
"3420","548.48","1"
"3423","1082.13","1"
"3468","672.30","1"
"3478","824.77","1"
"3481","33.55","1"
"3494","272.07","1"
"3511","7.48","1"
"3513","238.78","1"
"3524","233.42","1"
"3575","253.78","1"
"3577","329.90","1"
"3598","167.42","1"
"3631","6.78","1"
"3647","603.68","1"
"3652","20.87","1"
"3681","136.90","1"
"3691","86.68","1"
"3698","1650.93","1"
"3712","47.85","1"
"3750","51.82","1"
"3780","266.68","1"
"3787","216.33","1"
"3799","292.18","1"
"3809","7.32","1"
"3817","1170.82","1"
"3824","8.67","1"
"3852","1012.12","1"
"3856","1211.95","1"
"3857","2.50","1"
"3865","227.70","1"
"3874","2.03","1"
"3897","0.12","1"
"3908","13.32","1"
"3914","8.58","1"
"3916","61.57","1"
"3927","1393.07","1"
"3938","50.38","1"
"3943","247.38","1"
"3969","56.20","1"
"3982","0.05","1"
"3983","18.62","1"
"3984","727.47","1"
"3987","104.27","1"
"4001","181.15","1"
"4011","54.98","1"
"4019","472.80","1"
"4035","26.28","1"
"4043","548.02","1"
"4053","49.53","1"
"4054","99.58","1"
"4055","230.08","1"
"4059","163.53","1"
"4078","0.90","1"
"4080","813.48","1"
"4132","502.37","1"
"4160","120.48","1"
"4162","16.72","1"
"4186","268.57","1"
"4194","30.23","1"
"4241","29.05","1"
"4266","286.40","1"
"4320","38.85","1"
"4337","1029.08","1"
"4360","410.67","1"
"4371","77.47","1"
"4376","255.72","1"
"4384","398.40","1"
"4395","1.30","1"
"4400","1037.77","1"
"4404","800.70","1"
"4435","807.68","1"
"4464","33.90","1"
"4514","306.15","1"
"4537","474.87","1"
"4558","163.42","1"
"4568","20.72","1"
"4595","869.15","1"
"4629","2047.32","1"
"4640","586.80","1"
"4646","149.37","1"
"4686","4.68","1"
"4698","24.80","1"
"4723","700.55","1"
"4739","3273.48","1"
"4743","18.35","1"
"4756","96.75","1"
"4778","36.95","1"
"4784","309.97","1"
"4795","267.83","1"
"4803","109.15","1"
"4827","10.38","1"
"4829","1131.52","1"
"4843","594.88","1"
"4872","603.22","1"
"4874","2804.17","1"
"4877","12.60","1"
"4884","33.37","1"
"4898","153.43","1"
"4927","39.97","1"
"4958","1449.23","1"
"4991","946.77","1"
"5010","1009.40","1"
"5018","31.50","1"
"5028","819.18","1"
"5064","671.83","1"
"5070","181.57","1"
"5071","315.32","1"
"5076","353.97","1"
"5080","1892.32","1"
"5104","253.40","1"
"5109","3.72","1"
"5111","34.85","1"
"5130","875.08","1"
"5143","73.52","1"
"5155","54.60","1"
"5212","610.98","1"
"5286","226.60","1"
"5321","2855.15","1"
"5323","264.28","1"
"5325","166.50","1"
"5334","11.48","1"
"5340","485.50","1"
"5385","334.88","1"
"5389","46.83","1"
"5391","357.55","1"
"5427","54.42","1"
"5450","19.77","1"
"5515","14.27","1"
"5579","9.47","1"
"5589","146.52","1"
"5612","173.05","1"
"5638","19.27","1"
"5644","0.07","1"
"5717","327.33","1"
"5739","150.18","1"
"5774","271.32","1"
"5836","1903.12","1"
"5884","164.32","1"
"5955","111.03","1"
"6011","178.20","1"
"6043","163.53","1"
"6053","986.13","1"
"6070","163.47","1"
"6096","410.02","1"
"6159","253.15","1"
"6164","184.83","1"
"6218","14.73","1"
"6227","235.62","1"
"6252","409.82","1"
"6261","0.18","1"
"6278","2181.32","1"
"6363","62.00","1"
"6379","211.42","1"
"6395","348.22","1"
"6408","367.77","1"
"6433","254.18","1"
"6451","12.20","1"
"6503","8.23","1"
"6505","124.85","1"
"6530","604.63","1"
"6559","621.73","1"
"6560","20.82","1"
"6589","619.78","1"
"6618","123.22","1"
"6627","24.85","1"
"6698","35.13","1"
"6745","86.80","1"
"6773","18.03","1"
"6787","315.15","1"
"6814","27.43","1"
"6819","631.93","1"
"6862","224.52","1"
"6869","39.75","1"
"6871","14.23","1"
"6884","1509.07","1"
"6885","1486.92","1"
"6890","353.12","1"
"6899","13.85","1"
"6924","268.05","1"
"6932","205.20","1"
"6940","35.90","1"
"6950","981.93","1"
"6965","75.87","1"
"6971","44.85","1"
"6976","2811.33","1"
"7008","1.60","1"
"7013","121.65","1"
"7037","2.20","1"
"7069","17.90","1"
"7076","3.00","1"
"7081","30.45","1"
"7086","1399.13","1"
"7100","117.25","1"
"7163","790.15","1"
"7178","104.03","1"
"7179","8.50","1"
"7217","2.58","1"
"7224","78.63","1"
"7232","176.87","1"
"7244","689.05","1"
"7246","379.25","1"
"7275","3.43","1"
"7291","7.72","1"
"7294","150.67","1"
"7306","132.30","1"
"7307","231.68","1"
"7358","172.77","1"
"7382","1019.08","1"
"7412","1992.47","1"
"7439","16465.75","1"
"7443","14.83","1"
"7452","9.15","1"
"7474","2.72","1"
"7475","652.45","1"
"7495","57.30","1"
"7502","134.38","1"
"7521","59.25","1"
"7524","36.63","1"
"7540","518.17","1"
"7548","47.17","1"
"7568","687.63","1"
"7606","14.70","1"
"7612","898.53","1"
"7620","159.78","1"
"7724","24.10","1"
"7742","213.22","1"
"7752","70.65","1"
"7782","135.65","1"
"7790","1.38","1"
"7873","196.88","1"
"7898","65.87","1"
"7934","65.93","1"
"7975","601.13","1"
"8010","481.08","1"
"8018","566.10","1"
"8030","208.50","1"
"8057","55.60","1"
"8059","118.43","1"
"8068","111.55","1"
"8095","777.45","1"
"8107","0.95","1"
"8133","317.30","1"
"8156","8.92","1"
"8223","389.90","1"
"8260","7.03","1"
"8412","593.02","1"
"8425","23.95","1"
"8452","167.18","1"
"8495","565.35","1"
"8538","31.78","1"
"8539","199.15","1"
"8544","418.45","1"
"8594","1450.45","1"
"8600","224.93","1"
"8641","109.55","1"
"8679","1.03","1"
"8734","238.45","1"
"8754","249.37","1"
"8779","0.30","1"
"8840","417.13","1"
"8855","2046.03","1"
"8950","5.43","1"
"8954","7.38","1"
"9098","4.62","1"
"9100","211.07","1"
"9107","805.72","1"
"9108","787.40","1"
"9112","8.93","1"
"9178","327.90","1"
"9188","169.60","1"
"9231","144.58","1"
"9305","1183.63","1"
"9354","7.95","1"
"9372","316.70","1"
"9409","1753.13","1"
"9429","1638.52","1"
"9478","42.53","1"
"9513","28.85","1"
"9612","46.48","1"
"9653","639.82","1"
"9703","408.58","1"
"9754","702.77","1"
"9794","127.95","1"
"9808","147.12","1"
"9952","23.73","1"
"9989","15.47","1"
"10029","7.05","1"
"10131","131.92","1"
"10365","126.75","1"
"10393","709.27","1"
"10422","871.98","1"
"10595","19.17","1"
"10685","151.32","1"
"10690","83.85","1"
"10791","37.93","1"
"10839","855.28","1"
"10938","9.80","1"
"11002","42.97","1"
"11124","56.92","1"
"11209","642.95","1"
"11215","41.48","1"
"11227","313.13","1"
"11325","454.72","1"
"11365","358.82","1"
"11402","0.12","1"
"11628","35.23","1"
"11711","47.42","1"
"11748","87.23","1"
"11793","10.48","1"
"11800","107.35","1"
"11808","106.72","1"
"11996","0.10","1"
"12073","36.52","1"
"12234","11.37","1"
"12241","140.93","1"
"12279","200.98","1"
"12284","423.00","1"
"12330","71.55","1"
"12385","139.68","1"
"12442","134.97","1"
"12530","4.55","1"
"12532","481.90","1"
"12589","234.95","1"
"12704","12.58","1"
"12751","65.12","1"
"12761","309.87","1"
"12811","0.38","1"
"12816","82.33","1"
"12857","229.50","1"
"12868","12.22","1"
"12971","36.55","1"
"13114","18.50","1"
"13180","355.45","1"
"13510","168.22","1"
"13538","140.22","1"
"13566","12.87","1"
"13620","1262.15","1"
"13644","161.93","1"
"13807","30.33","1"
"14217","0.77","1"
"14463","11.55","1"
"14629","121.73","1"
"14633","82.92","1"
"14649","51.07","1"
"14700","1657.05","1"
"14765","1032.55","1"
"14905","67.33","1"
"15110","0.12","1"
"15334","19.90","1"
"15345","291.53","1"
"15736","487.15","1"
"15743","87.13","1"
"16052","634.83","1"
"16414","275.65","1"
"16417","0.07","1"
"16450","339.38","1"
"16473","0.73","1"
"16728","201.93","1"
"16832","10.82","1"
"17159","166.88","1"
"17419","702.63","1"
"17613","223.83","1"
"17859","16.10","1"
"17943","7.00","1"
"18314","4.20","1"
"18678","174.03","1"
"18692","243.10","1"
"18719","118.62","1"
"18954","686.15","1"
"19005","340.22","1"
"19074","39.13","1"
"19150","133.37","1"
"19178","27.17","1"
"19268","70.33","1"
"19347","14.23","1"
"19562","925.37","1"
"19636","21.10","1"
"19821","132.02","1"
"19845","2.63","1"
"19954","919.23","1"
"20556","0.17","1"
"21449","168.62","1"
"22195","1.68","1"
"22351","0.23","1"
"23708","539.58","1"
"23727","245.12","1"
"24006","819.83","1"
"24423","1237.73","1"
"24924","281.55","1"
"25521","5.82","1"
"25863","93.03","1"
"26933","386.95","1"
"26958","177.08","1"
"27104","187.73","1"
"31588","4.55","1"
"32560","5.20","1"
"32669","67.03","1"
"33796","176.83","1"
"33916","2.85","1"
"34981","0.43","1"
"37860","948.52","1"
"41451","105.42","1"
"41613","328.77","1"
"44965","319.33","1"
"62735","32.80","1"
"111643","23.27","1"
"115084","6.43","1"
"123732","26.37","1"
"135372","45.77","1"
"136313","1.20","1"
"142965","12.48","1"
"143026","40.60","1"
"143148","40.77","1"
"143216","1016.55","1"
"143392","305.67","1"
"143407","58.50","1"
"143444","63.50","1"
"143454","9.42","1"
"143489","0.77","1"
"143561","2309.33","1"
"143597","6.05","1"
"143599","92.85","1"
"143655","6.63","1"
"143701","1023.33","1"
"143799","4.87","1"
"143853","636.70","1"
"144090","1.95","1"
"144164","990.52","1"
"144230","21.52","1"
"144239","96.67","1"
"144240","215.55","1"
"144273","21.68","1"
"144343","242.28","1"
"144348","863.88","1"
"144378","1433.03","1"
"144381","315.87","1"
"144390","0.92","1"
"144400","543.53","1"
"144467","62.25","1"
"144599","79.45","1"
"144627","764.53","1"
"144644","101.50","1"
"144788","1657.02","1"
"144843","2245.80","1"
"144869","1545.38","1"
"144874","522.83","1"
"144900","623.22","1"
"144912","102.23","1"
"145013","697.02","1"
"145185","148.35","1"
"145190","5.45","1"
"145278","155.33","1"
"145310","41.42","1"
"145344","8.60","1"
"145484","138.58","1"
"145681","1569.63","1"
"145684","1.88","1"
"145751","53.10","1"
"145754","8.83","1"
"145768","822.85","1"
"145793","359.13","1"
"145796","800.58","1"
"145813","405.67","1"
"145905","2743.35","1"
"145944","341.98","1"
"145957","19.13","1"
"146030","151.27","1"
"146145","31.12","1"
"146249","25.37","1"
"146308","310.38","1"
"146419","0.23","1"
"146427","527.28","1"
"146429","0.25","1"
"146542","54.88","1"
"146551","90.03","1"
"146625","74.23","1"
"146734","19.18","1"
"146760","38.85","1"
"146788","1534.88","1"
"146801","756.57","1"
"146851","353.88","1"
"146855","373.40","1"
"146859","215.18","1"
"146880","66.53","1"
"146888","189.90","1"
"146897","130.90","1"
"146907","54.15","1"
"146948","323.38","1"
"146957","83.03","1"
"146958","633.97","1"
"146977","462.52","1"
"147005","602.43","1"
"147015","700.97","1"
"147044","5.00","1"
"147061","1032.00","1"
"147076","87.92","1"
"147132","357.92","1"
"147143","875.20","1"
"147146","182.83","1"
"147180","445.78","1"
"147231","285.45","1"
"147290","246.97","1"
"147291","15.82","1"
"147356","681.65","1"
"147405","491.32","1"
"147444","163.90","1"
"147446","682.82","1"
"147448","984.85","1"
"147460","71.88","1"
"147473","2614.48","1"
"147479","1163.55","1"
"147530","334.00","1"
"147542","124.83","1"
"147546","273.40","1"
"147555","464.37","1"
"147591","80.08","1"
"147618","1690.65","1"
"1036","221.62","1"
"1266","227.62","1"
"1883","3.50","1"
"3183","147.55","1"
"3272","139.33","1"
"4176","37.17","1"
"4303","12.28","1"
"4908","92.43","1"
"6165","143.95","1"
"7649","156.18","1"
"7955","134.48","1"
"8431","313.00","1"
"11709","225.15","1"
"11717","17.67","1"
"11802","0.13","1"
"12473","143.57","1"
"12781","906.67","1"
"12915","17.62","1"
"13296","133.23","1"
"13707","91.33","1"
"14967","7.90","1"
"15772","1110.18","1"
"16915","0.12","1"
"16979","535.68","1"
"17317","7.32","1"
"20710","2222.05","1"
"21793","19.57","1"
"22083","221.65","1"
"22980","62.22","1"
"25507","60.12","1"
"32973","37.80","1"
"33495","32.97","1"
"34533","31.77","1"
"38457","1.98","1"
"39298","8.88","1"
"40307","36.92","1"
"40867","142.23","1"
"41336","1463.23","1"
"43191","187.35","1"
"43604","4.97","1"
"43915","172.17","1"
"51495","45.68","1"
"55811","84.32","1"
"64522","53.65","1"
"71758","101.90","1"
"74005","186.23","1"
"78822","2.67","1"
"82986","141.93","1"
"88122","43.22","1"
"97530","110.52","1"
"117782","0.10","1"
"138534","52.62","1"
"143214","64.77","1"
"143637","108.85","1"
"144561","36.65","1"
"145177","918.17","1"
"145569","650.70","1"
"145783","11.93","1"
"146498","1200.85","1"
"146990","180.33","1"
"147142","394.98","1"
"147269","335.50","1"
"147568","0.95","1"
"147801","30.95","1"
"147992","29.52","1"
"148060","98.18","1"
"148133","24.62","1"
"148194","856.13","1"
"148228","2.70","1"
"148297","65.18","1"
"148346","773.17","1"
"148531","236.07","1"
"148577","103.48","1"
"148628","402.03","1"
"148643","214.72","1"
"148667","1370.88","1"
"148669","246.68","1"
"148777","116.33","1"
"148778","79.48","1"
"148785","1440.65","1"
"148854","5.70","1"
"148901","1553.70","1"
"148933","1039.57","1"
"149037","51.63","1"
"149042","489.53","1"
"149098","13.37","1"
"149125","926.82","1"
"149131","399.33","1"
"149135","552.77","1"
"149474","239.02","1"
"149566","1002.73","1"
"149652","1176.87","1"
"150061","2558.00","1"
"150354","9622.40","1"
"150462","6.90","1"
"150678","311.35","1"
"150745","1286.85","1"
"150861","444.35","1"
"150906","197.57","1"
"150981","176.55","1"
"151404","2932.42","1"
"151418","36.05","1"
"151494","0.20","1"
"151574","7.12","1"
"151886","1188.72","1"
"152177","2860.92","1"
"152188","46.82","1"
"152241","148.25","1"
"152267","317.12","1"
"152360","107.70","1"
"152896","687.78","1"
"153745","92.80","1"
"153895","261.20","1"
"153897","27.92","1"
"153938","418.58","1"
"153953","1216.38","1"
"153972","2834.28","1"
"154046","571.18","1"
"154092","1563.80","1"
"154509","656.42","1"
"154576","419.92","1"
"154656","345.20","1"
"154674","831.40","1"
"155640","798.45","1"
"155900","40.33","1"
"155912","270.17","1"
"155918","509.05","1"
"155924","873.98","1"
"155961","38.90","1"
"155992","353.88","1"
"156048","5.60","1"
"156057","967.88","1"
"156182","877.47","1"
"156219","914.37","1"
"156240","1590.80","1"
"156241","968.35","1"
"156251","153.07","1"
"156293","347.15","1"
"156318","14.70","1"
"156323","2.10","1"
"156344","852.22","1"
"156389","103.57","1"
"156399","767.97","1"
"156409","709.43","1"
"156431","25.12","1"
"156484","1146.18","1"
"156487","250.82","1"
"156501","27.75","1"
"156512","246.50","1"
"156549","88.53","1"
"156551","12.22","1"
"156575","47.63","1"
"156604","0.83","1"
"156631","197.17","1"
"156680","308.80","1"
"156694","520.53","1"
"156696","12.78","1"
"156719","168.42","1"
"156743","124.52","1"
"156758","2.43","1"
"156775","451.88","1"
"156787","260.62","1"
"156845","1489.97","1"
"156894","97.98","1"
"156896","1257.48","1"
"156905","352.15","1"
"156975","39.40","1"
"157039","324.60","1"
"157115","2446.62","1"
"157146","91.62","1"
"157171","43.83","1"
"157248","426.32","1"
"157272","13.15","1"
"157277","1884.22","1"
"157377","107.57","1"
"157517","72.72","1"
"157528","199.95","1"
"157578","62.05","1"
"157800","23.92","1"
"157916","67.57","1"
"157976","442.73","1"
"158049","416.72","1"
"158109","1.45","1"
"158129","119.02","1"
"158145","19.20","1"
"158179","891.52","1"
"158466","111.17","1"
"158529","330.65","1"
"158563","13.98","1"
"159060","176.52","1"
"159336","501.23","1"
"160524","75.80","1"
"160677","73.80","1"
"161173","319.90","1"
"161210","805.45","1"
"161227","83.90","1"
"161485","183.33","1"
"161496","688.05","1"
"161524","159.50","1"
"161537","91.05","1"
"161693","358.42","1"
"161703","230.53","1"
"162406","83.98","1"
"162497","1267.38","1"
"163473","348.30","1"
"163918","13.82","1"
"165014","27.83","1"
"165557","34.58","1"
"166070","843.50","1"
"166145","533.25","1"
"167091","12.12","1"
"167964","1286.67","1"
"168253","1.72","1"
"169966","469.45","1"
"170014","34.17","1"
"170034","150.67","1"
"170706","1.75","1"
"170905","176.32","1"
"171001","5.78","1"
"171176","3.40","1"
"171296","8.07","1"
"171313","1449.70","1"
"171350","5.35","1"
"171425","15.25","1"
"171479","224.37","1"
"171523","680.08","1"
"171609","92.33","1"
"171693","533.98","1"
"171738","772.27","1"
"171832","9.67","1"
"171898","179.00","1"
"171900","3448.22","1"
"171942","1545.55","1"
"172218","154.38","1"
"172397","39.45","1"
"172427","7.28","1"
"172441","2159.30","1"
"172701","105.02","1"
"172814","562.78","1"
"172823","64.72","1"
"173018","55.63","1"
"173313","869.00","1"
"174213","44.87","1"
"175038","978.78","1"
"175440","788.92","1"
"175768","19.25","1"
"175955","56.55","1"
"175975","101.73","1"
"176858","8.82","1"
"177134","21.80","1"
"178303","46.95","1"
"179127","299.17","1"
"179264","73.43","1"
"180277","41.90","1"
"181083","225.72","1"
"181545","64.18","1"
"181800","362.12","1"
"182398","114.32","1"
"182765","115.03","1"
"182962","505.78","1"
"183092","101.32","1"
"183189","133.10","1"
"183978","2010.43","1"
"184136","93.00","1"
"184717","260.28","1"
"185462","150.70","1"
"185851","2785.42","1"
"187084","75.00","1"
"187632","68.83","1"
"190394","89.30","1"
"192420","451.13","1"
"193484","78.42","1"
"196154","67.02","1"
"196268","324.12","1"
"200261","17.58","1"
"201159","476.68","1"
"201214","17.42","1"
"203950","15.53","1"
"204116","714.25","1"
"205950","902.73","1"
"207559","66.25","1"
"211139","483.35","1"
"212436","0.07","1"
"213109","281.95","1"
"213379","160.77","1"
"213528","174.33","1"
"215310","28.55","1"
"215608","572.10","1"
"215796","46.83","1"
"217758","19.47","1"
"218026","4.50","1"
"218048","2934.38","1"
"219514","14.27","1"
"219561","602.88","1"
"222991","1932.72","1"
"223510","33.00","1"
"223701","4.07","1"
"224276","43.25","1"
"224426","69.30","1"
"224777","38.85","1"
"225103","44.28","1"
"226169","802.75","1"
"227387","588.08","1"
"227711","1029.88","1"
"228416","16.28","1"
"228445","9.27","1"
"228557","134.57","1"
"230140","608.90","1"
"230151","883.20","1"
"230273","144.92","1"
"230336","21.17","1"
"231588","445.40","1"
"232131","595.08","1"
"233090","19.55","1"
"234155","225.53","1"
"234596","773.77","1"
"234600","85.20","1"
"234748","280.93","1"
"235192","1051.25","1"
"235274","345.50","1"
"235486","29.27","1"
"235677","43.25","1"
"235692","212.62","1"
"236349","0.40","1"
"237385","9.75","1"
"238234","25.95","1"
"238267","470.77","1"
"238593","4.23","1"
"239003","287.37","1"
"239932","42.00","1"
"240248","443.97","1"
"240763","13.38","1"
"240987","253.03","1"
"243618","288.20","1"
"244586","101.97","1"
"245078","55.65","1"
"246415","0.22","1"
"246846","11.32","1"
"247102","48.12","1"
"247618","581.00","1"
"247869","0.33","1"
"247871","81.65","1"
"249318","143.82","1"
"250351","153.85","1"
"250388","121.07","1"
"250466","0.22","1"
"250609","7.38","1"
"250694","489.73","1"
"252073","23.07","1"
"253157","0.57","1"
"253225","3.28","1"
"253338","65.37","1"
"253574","1176.13","1"
"253682","493.32","1"
"254117","136.62","1"
"254152","237.22","1"
"254261","0.45","1"
"254310","1317.85","1"
"254389","38.18","1"
"254397","21.58","1"
"254428","55.55","1"
"254432","4.55","1"
"254450","30.02","1"
"254527","42.85","1"
"254550","5.72","1"
"254601","386.55","1"
"254737","54.67","1"
"254791","164.67","1"
"254795","0.70","1"
"254798","44.03","1"
"254855","80.50","1"
"254858","257.50","1"
"254882","11.47","1"
"254914","1020.10","1"
"254935","12.70","1"
"254953","749.80","1"
"254958","512.72","1"
"254972","173.57","1"
"254985","1.98","1"
"255012","158.02","1"
"255058","731.73","1"
"255059","395.85","1"
"255153","58.22","1"
"255169","367.25","1"
"255189","0.25","1"
"255220","1096.63","1"
"255232","180.77","1"
"255269","279.55","1"
"255275","723.55","1"
"255296","589.55","1"
"255315","1.27","1"
"255332","6.77","1"
"255342","19.68","1"
"255396","593.33","1"
"255529","1.92","1"
"255534","118.33","1"
"256422","54.42","1"
"256443","173.07","1"
"256703","1914.42","1"
"256834","130.00","1"
"256838","7.70","1"
"257244","61.75","1"
"257415","181.40","1"
"257898","50.43","1"
"258141","351.82","1"
"258256","73.63","1"
"258386","207.72","1"
"258463","198.08","1"
"258636","687.77","1"
"258782","387.38","1"
"258803","8.45","1"
"259070","0.27","1"
"259174","281.50","1"
"259283","564.65","1"
"259494","113.58","1"
"259654","0.27","1"
"259702","33.43","1"
"259777","48.60","1"
"259781","8.77","1"
"259860","1595.12","1"
"259996","516.23","1"
"260111","125.93","1"
"260173","1378.07","1"
"260176","29.80","1"
"260345","1387.15","1"
"260356","120.95","1"
"260572","426.80","1"
"260593","162.67","1"
"260707","36.08","1"
"260861","194.03","1"
"260952","285.35","1"
"260971","24.32","1"
"261019","719.50","1"
"261073","425.75","1"
"261121","198.25","1"
"261189","405.08","1"
"261241","29.22","1"
"261325","448.38","1"
"261374","142.90","1"
"261390","107.47","1"
"261412","1648.30","1"
"261417","322.78","1"
"261491","40.85","1"
"261515","7.13","1"
"261519","147.82","1"
"261550","636.48","1"
"261554","128.73","1"
"261565","59.70","1"
"261577","0.60","1"
"261626","191.58","1"
"261658","199.35","1"
"261668","178.70","1"
"261693","450.08","1"
"261737","417.50","1"
"261758","52.40","1"
"261766","234.70","1"
"261782","19.98","1"
"261783","45.87","1"
"261788","0.57","1"
"261820","348.63","1"
"262112","1574.37","1"
"262237","116.03","1"
"262273","47.45","1"
"262297","16.97","1"
"262386","332.07","1"
"262406","570.57","1"
